post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,total_posts,highly_active_influencer,mean_days_between_posts,frequency_of_posts_per_month,log_of_frequency_of_posts_per_month,influencer_score,Rank,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,post_early_likes,post_early_comments,post_early_shares,post_early_total_engagement,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement,high_enough_reach,spike_indicator,likes_spike_indicator,post_success_score,Early_and_total_likes,reach_to_follower_ratio,total_likes,sustained_engagement
2960.0,756.0,2025-07-19 00:00:00,experiential,video,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,37.0,6.0,10.0,53.0,0.883333333,0.636363636,-0.19542968,31111.0,38438.0,1.236,5.32,0.21,0.473400023,0.0,2309.0,4.0,0.0,2313.0,25.0,15.0,14.0,0.000804,0.000482,3.607417205,2309.0,54.0,1.0,0.02291,0.0160243,0.074218122,False,0.0752,2346.0,1
9525.0,756.0,2024-12-23 00:00:00,informational,image,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,97.0,3.0,15.0,115.0,1.916666667,0.25,0.345933978,62321.0,83011.0,1.332,5.19,0.256,1.036402521,1.0,3882.0,5.0,1.0,3888.0,38.0,4.0,5.0,0.00061,6.4e-05,2.869579099,3882.0,47.0,1.0,0.02958,0.0249871,0.0622904,False,0.1507,3979.0,1
6729.0,756.0,2024-07-13 00:00:00,experiential,video,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,207.0,13.0,13.0,233.0,3.883333333,1.0,1.530552114,231556.0,250615.0,1.082,5.1,0.306,1.918106534,1.0,10878.0,2.0,1.0,10881.0,3.0,9.0,18.0,1.3e-05,3.9e-05,2.289201302,10878.0,30.0,1.0,0.02141,0.0190292,0.046977837,False,0.56,11085.0,1
7532.0,756.0,2024-01-01 00:00:00,informational,image,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,150.0,14.0,13.0,177.0,2.95,1.071428571,1.142057715,52373.0,70195.0,1.34,6.85,0.278,1.275592198,1.0,2120.0,12.0,2.0,2134.0,6.0,8.0,4.0,0.000115,0.000153,2.152603322,2120.0,18.0,1.0,0.08294,0.0707547,0.040478873,False,0.1267,2270.0,1
8317.0,756.0,2025-04-26 00:00:00,experiential,video,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,186.0,18.0,8.0,212.0,3.533333333,2.111111111,1.372437056,185951.0,329357.0,1.771,3.65,0.345,1.639636203,1.0,6047.0,6.0,2.0,6055.0,10.0,2.0,6.0,5.4e-05,1.1e-05,1.860307383,6047.0,18.0,1.0,0.03501,0.0307591,0.03251932,False,0.4497,6233.0,1
2565.0,756.0,2024-08-02 00:00:00,experiential,carousel,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,137.0,23.0,11.0,171.0,2.85,2.0,1.350185076,438854.0,683600.0,1.558,4.62,0.3,2.526734004,1.0,7422.0,6.0,0.0,7428.0,2.0,9.0,7.0,5e-06,2.1e-05,1.857279823,7422.0,18.0,1.0,0.02302,0.0184586,0.01691223,False,1.0613,7559.0,1
746.0,756.0,2025-08-02 00:00:00,experiential,video,413487.0,12.93238135,1.0,16.0,0.0,36.0,0.67,-0.41,12.53,5.0,5.67,60.0,181.0,75.0,7.0,263.0,4.383333333,9.5,3.784798159,5000000.0,5942760.0,1.189,1.97,0.345,3.270578991,1.0,14825.0,0.0,0.0,14825.0,1.0,0.0,2.0,0.0,0.0,-0.065575847,14825.0,3.0,1.0,0.01774,0.0122091,0.002965,False,12.0923,15006.0,1
3927.0,655.0,2025-05-30 00:00:00,experiential,carousel,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,71.0,22.0,9.0,102.0,1.7,2.3,0.71889108,47907.0,61054.0,1.274,6.36,0.274,1.071970807,0.0,16795.0,6.0,1.0,16802.0,16.0,0.0,3.0,0.000334,0.0,1.286932428,16795.0,19.0,1.0,0.00607,0.0042274,0.350575073,False,0.1229,16866.0,1
9215.0,655.0,2024-03-11 00:00:00,informational,image,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,56.0,7.0,3.0,66.0,1.1,2.0,-0.312266848,16187.0,22616.0,1.397,5.15,0.221,-0.005806523,0.0,4476.0,1.0,0.0,4477.0,77.0,6.0,26.0,0.004757,0.000371,3.937255155,4476.0,109.0,1.0,0.01474,0.0125112,0.276518194,False,0.0415,4532.0,1
1307.0,655.0,2025-07-28 00:00:00,informational,image,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,74.0,16.0,3.0,93.0,1.55,4.25,0.21798982,28283.0,31270.0,1.106,6.01,0.301,0.491486486,0.0,4836.0,1.0,0.0,4837.0,6.0,1.0,5.0,0.000212,3.5e-05,1.302285455,4836.0,12.0,1.0,0.01923,0.0153019,0.170986105,False,0.0726,4910.0,1
5160.0,655.0,2024-08-04 00:00:00,promotional,image,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,101.0,12.0,1.0,114.0,1.9,6.5,0.160685447,30563.0,48280.0,1.58,6.27,0.18,0.83880376,0.0,5110.0,4.0,0.0,5114.0,0.0,7.0,17.0,0.0,0.000229,1.318772813,5110.0,24.0,1.0,0.02229,0.0197652,0.167195629,False,0.0784,5211.0,1
9240.0,655.0,2024-03-06 00:00:00,experiential,video,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,52.0,4.0,19.0,75.0,1.25,0.25,0.222535643,37118.0,79068.0,2.13,4.77,0.246,0.836736613,0.0,5172.0,3.0,2.0,5177.0,24.0,7.0,3.0,0.000647,0.000189,2.766866458,5172.0,34.0,1.0,0.01449,0.0100541,0.139339404,False,0.0952,5224.0,1
1227.0,655.0,2024-01-09 00:00:00,experiential,video,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,135.0,17.0,4.0,156.0,2.6,3.6,0.767843298,63348.0,116518.0,1.839,5.35,0.297,1.304991671,1.0,5339.0,0.0,0.0,5339.0,32.0,4.0,5.0,0.000505,6.3e-05,2.770799012,5339.0,41.0,1.0,0.02922,0.0252856,0.084280482,False,0.1625,5474.0,1
9387.0,655.0,2025-10-25 00:00:00,experiential,video,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,84.0,9.0,14.0,107.0,1.783333333,0.666666667,0.466332886,62409.0,146632.0,2.35,6.09,0.247,1.640151904,1.0,4372.0,5.0,2.0,4379.0,4.0,0.0,11.0,6.4e-05,0.0,0.895829411,4372.0,15.0,1.0,0.02443,0.0192132,0.070053999,False,0.1601,4456.0,1
5816.0,655.0,2025-08-05 00:00:00,informational,image,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,142.0,20.0,9.0,171.0,2.85,2.1,1.169800088,168811.0,203118.0,1.203,4.9,0.299,1.682226638,1.0,7832.0,0.0,1.0,7833.0,1.0,6.0,5.0,6e-06,3.6e-05,1.31572203,7832.0,12.0,1.0,0.02183,0.0181307,0.046395081,False,0.4331,7974.0,1
1866.0,655.0,2025-03-22 00:00:00,informational,video,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,137.0,7.0,0.0,144.0,2.4,8.0,0.17140369,11250.0,19505.0,1.734,6.12,0.189,0.081138025,0.0,474.0,2.0,0.0,476.0,7.0,2.0,11.0,0.000622,0.000178,1.835144684,474.0,20.0,1.0,0.30252,0.2890295,0.042133333,False,0.0289,611.0,1
4000.0,655.0,2024-05-15 00:00:00,informational,image,389789.0,12.87336085,1.0,10.0,0.0,66.0,0.42,-0.88,12.0,10.0,11.36,60.0,158.0,39.0,1.0,198.0,3.3,20.0,1.774205205,505365.0,755794.0,1.496,4.19,0.298,2.486203665,1.0,8483.0,2.0,0.0,8485.0,1.0,0.0,5.0,2e-06,0.0,0.144222665,8483.0,6.0,1.0,0.02334,0.0186255,0.016785887,False,1.2965,8641.0,1
8334.0,763.0,2025-11-01 00:00:00,informational,carousel,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,31.0,21.0,7.0,59.0,0.983333333,2.75,0.284761609,26702.0,50024.0,1.873,6.18,0.253,0.829111957,0.0,8294.0,0.0,0.0,8294.0,28.0,7.0,4.0,0.001049,0.000262,2.922168137,8294.0,39.0,1.0,0.00711,0.0037376,0.310613437,False,0.0694,8325.0,1
8994.0,763.0,2025-06-06 00:00:00,experiential,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,164.0,12.0,1.0,177.0,2.95,6.5,0.638430258,86219.0,199542.0,2.314,4.72,0.236,1.547292874,1.0,17017.0,7.0,5.0,17029.0,10.0,0.0,8.0,0.000116,0.0,1.274974752,17017.0,18.0,1.0,0.01039,0.0096374,0.197369489,False,0.2242,17181.0,1
6720.0,763.0,2024-03-10 00:00:00,promotional,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,92.0,29.0,2.0,123.0,2.05,10.0,0.879725847,28241.0,49826.0,1.764,5.13,0.299,0.584009335,0.0,5300.0,2.0,3.0,5305.0,23.0,2.0,9.0,0.000814,7.1e-05,2.429576527,5300.0,34.0,1.0,0.02319,0.0173585,0.187670408,False,0.0734,5392.0,1
524.0,763.0,2025-06-19 00:00:00,promotional,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,110.0,4.0,6.0,120.0,2.0,0.714285714,0.096548777,15355.0,25424.0,1.656,6.59,0.256,0.395254978,0.0,2192.0,0.0,0.0,2192.0,3.0,1.0,3.0,0.000195,6.5e-05,0.848657003,2192.0,7.0,1.0,0.05474,0.0501825,0.142754803,False,0.0399,2302.0,1
5658.0,763.0,2024-09-09 00:00:00,experiential,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,41.0,22.0,9.0,72.0,1.2,2.3,0.491393551,49309.0,101601.0,2.06,6.06,0.247,1.353192174,0.0,5099.0,3.0,3.0,5105.0,0.0,3.0,5.0,0.0,6.1e-05,0.568953545,5099.0,8.0,1.0,0.0141,0.0080408,0.103409114,False,0.1282,5140.0,1
3329.0,763.0,2025-07-18 00:00:00,informational,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,28.0,10.0,13.0,51.0,0.85,0.785714286,0.041897474,29242.0,65352.0,2.235,6.0,0.249,0.986073621,0.0,2977.0,0.0,10.0,2987.0,8.0,6.0,2.0,0.000274,0.000205,1.995293551,2977.0,16.0,1.0,0.01707,0.0094054,0.101805622,False,0.076,3005.0,1
2669.0,763.0,2025-11-07 00:00:00,promotional,carousel,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,107.0,20.0,9.0,136.0,2.266666667,2.1,0.904386304,92358.0,124075.0,1.343,4.61,0.327,1.197741316,1.0,8660.0,2.0,4.0,8666.0,3.0,1.0,3.0,3.2e-05,1.1e-05,0.848657003,8660.0,7.0,1.0,0.01569,0.0123557,0.093765564,False,0.2401,8767.0,1
9737.0,763.0,2025-07-29 00:00:00,informational,video,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,63.0,22.0,3.0,88.0,1.466666667,5.75,0.397079493,46323.0,52363.0,1.13,4.31,0.217,0.458548775,0.0,4048.0,3.0,0.0,4051.0,12.0,6.0,10.0,0.000259,0.00013,2.605992262,4048.0,28.0,1.0,0.02172,0.0155632,0.087386396,False,0.1204,4111.0,1
9315.0,763.0,2025-07-14 00:00:00,promotional,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,127.0,11.0,5.0,143.0,2.383333333,2.0,0.48819612,42689.0,97409.0,2.282,6.19,0.248,1.341388002,0.0,3352.0,5.0,1.0,3358.0,9.0,4.0,28.0,0.000211,9.4e-05,2.541701355,3352.0,41.0,1.0,0.04258,0.0378878,0.078521399,False,0.111,3479.0,1
4242.0,763.0,2024-05-02 00:00:00,experiential,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,202.0,3.0,5.0,210.0,3.5,0.666666667,0.706932697,58135.0,89877.0,1.546,5.39,0.35,1.12905036,1.0,4033.0,1.0,3.0,4037.0,17.0,8.0,3.0,0.000292,0.000138,2.64352913,4033.0,28.0,1.0,0.05202,0.0500868,0.069373011,False,0.1511,4235.0,1
2577.0,763.0,2025-07-29 00:00:00,promotional,carousel,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,17.0,22.0,16.0,55.0,0.916666667,1.352941176,0.614065371,96041.0,163961.0,1.707,5.23,0.294,1.551971012,1.0,6598.0,0.0,1.0,6599.0,11.0,0.0,5.0,0.000115,0.0,1.203700842,6598.0,16.0,1.0,0.00833,0.0025765,0.068699826,False,0.2497,6615.0,1
9798.0,763.0,2025-05-30 00:00:00,experiential,video,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,37.0,28.0,17.0,82.0,1.366666667,1.611111111,1.071760087,93806.0,224188.0,2.39,4.93,0.149,1.693777612,1.0,6225.0,1.0,0.0,6226.0,4.0,8.0,5.0,4.3e-05,8.5e-05,2.008829487,6225.0,17.0,1.0,0.01317,0.0059438,0.066360361,False,0.2439,6262.0,1
1389.0,763.0,2024-03-01 00:00:00,promotional,carousel,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,123.0,19.0,1.0,143.0,2.383333333,10.0,0.633773308,57268.0,80330.0,1.403,7.44,0.151,1.489294092,1.0,3770.0,2.0,1.0,3773.0,15.0,1.0,19.0,0.000262,1.7e-05,2.155518276,3770.0,35.0,1.0,0.0379,0.032626,0.06583083,False,0.1489,3893.0,1
8475.0,763.0,2024-02-26 00:00:00,informational,video,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,91.0,14.0,6.0,111.0,1.85,2.142857143,0.389976065,77641.0,121011.0,1.559,5.46,0.246,1.379774624,1.0,4399.0,5.0,1.0,4405.0,30.0,1.0,26.0,0.000386,1.3e-05,2.637441425,4399.0,57.0,1.0,0.0252,0.0206865,0.056658209,False,0.2018,4490.0,1
8728.0,763.0,2025-06-13 00:00:00,informational,video,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,70.0,21.0,17.0,108.0,1.8,1.222222222,1.01575103,24004.0,32595.0,1.358,7.58,0.254,0.808364118,0.0,928.0,11.0,0.0,939.0,1.0,0.0,4.0,4.2e-05,0.0,0.089038438,928.0,5.0,1.0,0.11502,0.075431,0.038660223,False,0.0624,998.0,1
4746.0,763.0,2025-10-03 00:00:00,experiential,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,126.0,15.0,8.0,149.0,2.483333333,1.777777778,0.786189281,222069.0,440331.0,1.983,4.08,0.291,1.996851809,1.0,5897.0,1.0,0.0,5898.0,34.0,2.0,2.0,0.000153,9e-06,2.288260084,5897.0,38.0,1.0,0.02526,0.0213668,0.02655481,False,0.5773,6023.0,1
2003.0,763.0,2024-01-02 00:00:00,promotional,carousel,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,92.0,0.0,5.0,97.0,1.616666667,0.166666667,-0.258477626,14629.0,31895.0,2.18,6.1,0.161,0.44434881,0.0,241.0,0.0,3.0,244.0,33.0,16.0,28.0,0.002256,0.001094,4.002078605,241.0,77.0,1.0,0.39754,0.3817427,0.016474127,False,0.038,333.0,1
6829.0,763.0,2024-11-30 00:00:00,experiential,image,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,12.0,59.0,14.0,85.0,1.416666667,4.0,2.107884098,904031.0,1754262.0,1.94,3.04,0.378,2.729428213,1.0,12783.0,0.0,0.0,12783.0,2.0,0.0,6.0,2e-06,0.0,0.430634227,12783.0,8.0,1.0,0.00665,0.0009387,0.014140002,False,2.3503,12795.0,1
9391.0,763.0,2025-12-03 00:00:00,experiential,carousel,384648.0,12.86008391,1.0,19.0,0.0,39.0,0.79,-0.23,12.63,3.0,9.96,60.0,291.0,28.0,13.0,332.0,5.533333333,2.071428571,2.823808781,1475710.0,1969913.0,1.335,2.71,0.39,2.730686439,1.0,7206.0,0.0,0.0,7206.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,7206.0,1.0,1.0,0.04607,0.040383,0.004883073,False,3.8365,7497.0,1
1637.0,615.0,2024-04-11 00:00:00,promotional,carousel,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,102.0,17.0,7.0,126.0,2.1,2.25,0.648168806,20680.0,25832.0,1.249,6.3,0.335,0.38410805,0.0,4653.0,8.0,0.0,4661.0,6.0,8.0,5.0,0.00029,0.000387,2.207787549,4653.0,19.0,1.0,0.02703,0.0219213,0.225,False,0.0603,4755.0,1
4845.0,615.0,2025-10-06 00:00:00,experiential,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,171.0,20.0,9.0,200.0,3.333333333,2.1,1.389714366,47168.0,53979.0,1.144,5.95,0.222,0.902296639,0.0,8553.0,3.0,0.0,8556.0,7.0,8.0,8.0,0.000148,0.00017,2.409469728,8553.0,23.0,1.0,0.02338,0.019993,0.181330563,False,0.1375,8724.0,1
408.0,615.0,2025-06-13 00:00:00,experiential,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,60.0,0.0,13.0,73.0,1.216666667,0.071428571,-0.152947552,16100.0,23346.0,1.45,7.82,0.231,0.579452149,0.0,2437.0,1.0,2.0,2440.0,8.0,4.0,37.0,0.000497,0.000248,2.561211247,2437.0,49.0,1.0,0.02992,0.0246204,0.15136646,False,0.0469,2497.0,1
7183.0,615.0,2024-03-15 00:00:00,experiential,image,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,182.0,8.0,13.0,203.0,3.383333333,0.642857143,1.122216312,104698.0,165004.0,1.576,4.99,0.198,1.504442349,1.0,15134.0,3.0,0.0,15137.0,3.0,3.0,2.0,2.9e-05,2.9e-05,1.178879247,15134.0,8.0,1.0,0.01341,0.0120259,0.144549084,False,0.3052,15316.0,1
5129.0,615.0,2025-03-18 00:00:00,informational,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,207.0,7.0,0.0,214.0,3.566666667,8.0,0.702231258,37994.0,65763.0,1.731,5.39,0.287,0.870010078,0.0,3887.0,2.0,0.0,3889.0,1.0,3.0,9.0,2.6e-05,7.9e-05,1.133429937,3887.0,13.0,1.0,0.05503,0.0532544,0.102305627,False,0.1107,4094.0,1
445.0,615.0,2024-05-31 00:00:00,informational,image,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,13.0,9.0,6.0,28.0,0.466666667,1.428571429,-0.420272039,22493.0,22493.0,1.0,6.26,0.158,0.304890704,0.0,1481.0,2.0,0.0,1483.0,26.0,6.0,32.0,0.001156,0.000267,3.370693226,1481.0,64.0,1.0,0.01888,0.0087779,0.065842707,False,0.0656,1494.0,1
9645.0,615.0,2025-09-13 00:00:00,informational,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,44.0,21.0,13.0,78.0,1.3,1.571428571,0.644489451,72632.0,126109.0,1.736,6.18,0.159,1.565672528,1.0,4120.0,1.0,0.0,4121.0,6.0,4.0,16.0,8.3e-05,5.5e-05,2.169143749,4120.0,26.0,1.0,0.01893,0.0106796,0.056724309,False,0.2117,4164.0,1
6071.0,615.0,2024-01-20 00:00:00,promotional,image,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,135.0,20.0,21.0,176.0,2.933333333,0.954545455,1.63900849,66583.0,136869.0,2.056,4.73,0.281,1.261335259,1.0,2856.0,10.0,0.0,2866.0,54.0,4.0,0.0,0.000811,6e-05,2.530531997,2856.0,58.0,1.0,0.06141,0.0472689,0.042893832,False,0.1941,2991.0,1
4597.0,615.0,2024-10-24 00:00:00,experiential,carousel,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,349.0,4.0,0.0,353.0,5.883333333,5.0,1.647800179,400740.0,967363.0,2.414,3.46,0.316,2.399501931,1.0,11252.0,0.0,1.0,11253.0,8.0,0.0,7.0,2e-05,0.0,1.120666948,11252.0,15.0,1.0,0.03137,0.0310167,0.028078056,False,1.168,11601.0,1
2868.0,615.0,2024-02-18 00:00:00,informational,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,280.0,5.0,12.0,297.0,4.95,0.461538462,1.690597927,208139.0,387747.0,1.863,5.07,0.325,2.181194992,1.0,5031.0,0.0,2.0,5033.0,25.0,1.0,18.0,0.00012,5e-06,2.427076762,5031.0,44.0,1.0,0.05901,0.0556549,0.024171347,False,0.6067,5311.0,1
8629.0,615.0,2025-11-01 00:00:00,informational,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,99.0,55.0,1.0,155.0,2.583333333,28.0,2.026807887,365983.0,537497.0,1.469,3.19,0.251,1.884265316,1.0,8175.0,2.0,0.0,8177.0,2.0,0.0,8.0,5e-06,0.0,0.50670089,8175.0,10.0,1.0,0.01896,0.0121101,0.022337103,False,1.0667,8274.0,1
3020.0,615.0,2025-08-13 00:00:00,promotional,carousel,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,168.0,14.0,2.0,184.0,3.066666667,5.0,0.799789337,94275.0,157506.0,1.671,5.87,0.39,1.676034118,1.0,1382.0,5.0,1.0,1388.0,16.0,2.0,2.0,0.00017,2.1e-05,1.861257472,1382.0,20.0,1.0,0.13256,0.121563,0.014659242,False,0.2748,1550.0,1
1819.0,615.0,2025-10-11 00:00:00,informational,image,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,95.0,46.0,26.0,167.0,2.783333333,1.740740741,2.690823314,978456.0,2292469.0,2.343,1.1,0.347,1.900954621,1.0,4630.0,1.0,0.0,4631.0,1.0,0.0,4.0,1e-06,0.0,0.089038438,4630.0,5.0,1.0,0.03606,0.0205184,0.004731945,False,2.8519,4725.0,1
3979.0,615.0,2025-12-05 00:00:00,promotional,video,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,470.0,17.0,2.0,489.0,8.15,6.0,3.221183847,2332666.0,6290764.0,2.697,2.33,0.374,3.412298297,1.0,5802.0,0.0,0.0,5802.0,4.0,0.0,2.0,2e-06,0.0,0.476232387,5802.0,6.0,1.0,0.08428,0.0810065,0.002487283,False,6.799,6272.0,1
4451.0,615.0,2025-09-23 00:00:00,promotional,carousel,343091.0,12.745751,1.0,15.0,0.0,46.0,0.63,-0.47,12.28,7.0,9.26,60.0,334.0,27.0,8.0,369.0,6.15,3.111111111,2.88851635,1396437.0,2153684.0,1.542,3.48,0.35,3.077278575,1.0,1876.0,1.0,0.0,1877.0,4.0,1.0,1.0,3e-06,1e-06,0.770804619,1876.0,6.0,1.0,0.19659,0.1780384,0.001343419,False,4.0702,2210.0,1
4994.0,126.0,2024-09-13 00:00:00,promotional,image,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,163.0,0.0,4.0,167.0,2.783333333,0.2,0.236408929,33145.0,52872.0,1.595,5.53,0.217,0.740907688,0.0,5222.0,4.0,0.0,5226.0,7.0,1.0,3.0,0.000211,3e-05,1.25851911,5222.0,11.0,1.0,0.03196,0.0312141,0.157550158,False,0.1247,5385.0,1
2927.0,126.0,2025-09-09 00:00:00,informational,image,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,57.0,14.0,3.0,74.0,1.233333333,3.75,0.001572742,19043.0,37385.0,1.963,5.78,0.311,0.505511069,0.0,2796.0,7.0,2.0,2805.0,66.0,1.0,2.0,0.003466,5.3e-05,2.428118635,2796.0,69.0,1.0,0.02638,0.0203863,0.146825605,False,0.0716,2853.0,1
4605.0,126.0,2025-04-27 00:00:00,experiential,carousel,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,69.0,4.0,13.0,86.0,1.433333333,0.357142857,0.09030533,18920.0,43148.0,2.281,7.01,0.196,0.868728837,0.0,1830.0,6.0,0.0,1836.0,4.0,7.0,24.0,0.000211,0.00037,2.369873211,1830.0,35.0,1.0,0.04684,0.0377049,0.096723044,False,0.0712,1899.0,1
3095.0,126.0,2025-12-11 00:00:00,promotional,image,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,34.0,8.0,20.0,62.0,1.033333333,0.428571429,0.304565011,33843.0,51303.0,1.516,6.08,0.37,0.850129443,0.0,2516.0,5.0,3.0,2524.0,6.0,4.0,12.0,0.000177,0.000118,2.087946873,2516.0,22.0,1.0,0.02456,0.0135135,0.074343291,False,0.1273,2550.0,1
3354.0,126.0,2024-12-31 00:00:00,informational,video,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,159.0,3.0,10.0,172.0,2.866666667,0.363636364,0.598474222,42362.0,88552.0,2.09,4.92,0.239,0.967670342,0.0,2491.0,6.0,1.0,2498.0,4.0,9.0,13.0,9.4e-05,0.000212,2.328715955,2491.0,26.0,1.0,0.06886,0.0638298,0.058802701,False,0.1594,2650.0,1
7433.0,126.0,2025-09-03 00:00:00,informational,image,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,196.0,8.0,0.0,204.0,3.4,9.0,0.662566403,32591.0,83164.0,2.552,6.26,0.315,1.225540308,0.0,1844.0,8.0,0.0,1852.0,6.0,7.0,11.0,0.000184,0.000215,2.346676953,1844.0,24.0,1.0,0.11015,0.1062907,0.056580037,False,0.1226,2040.0,1
6875.0,126.0,2024-06-10 00:00:00,informational,image,265788.0,12.49045428,1.0,10.0,0.0,69.0,0.42,-0.88,11.61,13.0,8.96,60.0,133.0,23.0,0.0,156.0,2.6,24.0,0.841085177,78592.0,128549.0,1.636,5.63,0.254,1.462490731,1.0,3678.0,3.0,0.0,3681.0,5.0,3.0,2.0,6.4e-05,3.8e-05,1.41863321,3678.0,10.0,1.0,0.04238,0.036161,0.046798656,False,0.2957,3811.0,1
